Count,RetMax,RetStart,IdList,TranslationSet,TranslationStack,QueryTranslation,ErrorList,WarningList,name
1,1,0,['5823'],[],"[{'Term': 'Plasmodium berghei str. ANKA[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Plasmodium berghei str. ANKA[All Names],,,Plasmodium berghei str. ANKA
1,1,0,['9031'],[],"[{'Term': 'Gallus gallus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Gallus gallus[All Names],,,Gallus gallus
1,1,0,['5807'],[],"[{'Term': 'cryptosporidium parvum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",cryptosporidium parvum[All Names],,,Cryptosporidium parvum
1,1,0,['33632'],[],"[{'Term': 'Babesia gibsoni[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Babesia gibsoni[All Names],,,Babesia gibsoni
1,1,0,['5665'],[],"[{'Term': 'leishmania mexicana[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",leishmania mexicana[All Names],,,Leishmania mexicana
1,1,0,['11520'],[],"[{'Term': 'influenza b virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",influenza b virus[All Names],,,Influenza B virus
1,1,0,['11276'],[],"[{'Term': 'vesicular stomatitis virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",vesicular stomatitis virus[All Names],,,Vesicular stomatitis virus
1,1,0,['12073'],[],"[{'Term': 'Coxsackievirus B4[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Coxsackievirus B4[All Names],,,Coxsackievirus B4
1,1,0,['11216'],[],"[{'Term': 'Human respirovirus 3[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Human respirovirus 3[All Names],,,Human respirovirus 3
1,1,0,['538120'],[],"[{'Term': 'Mammalian orthoreovirus 1[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mammalian orthoreovirus 1[All Names],,,Mammalian orthoreovirus 1
1,1,0,['11034'],[],"[{'Term': 'sindbis virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",sindbis virus[All Names],,,Sindbis virus
1,1,0,['11587'],[],"[{'Term': 'Punta Toro virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Punta Toro virus[All Names],,,Punta Toro virus
1,1,0,['11089'],[],"[{'Term': 'yellow fever virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",yellow fever virus[All Names],,,Yellow fever virus
1,1,0,['12814'],[],"[{'Term': 'respiratory syncytial virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",respiratory syncytial virus[All Names],,,Respiratory syncytial virus
1,1,0,['5664'],[],"[{'Term': 'leishmania major[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",leishmania major[All Names],,,Leishmania major
1,1,0,['42068'],[],"[{'Term': 'Pneumocystis jirovecii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pneumocystis jirovecii[All Names],,,Pneumocystis jirovecii
1,1,0,['4513'],[],"[{'Term': 'hordeum vulgare[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",hordeum vulgare[All Names],,,Hordeum vulgare
1,1,0,['870730'],[],"[{'Term': 'Ogataea angusta[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Ogataea angusta[All Names],,,Ogataea angusta
0,0,0,[],[],,Trypanosoma brucei brucei[All Names] AND (strain 927/4 GUTat10.1[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', '927', '4', 'GUTat10.1']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Trypanosoma brucei brucei (strain 927/4 GUTat10.1)
1,1,0,['5455'],[],"[{'Term': 'Colletotrichum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Colletotrichum[All Names],,,Colletotrichum
1,1,0,['33196'],[],"[{'Term': 'Botrytis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Botrytis[All Names],,,Botrytis
1,1,0,['64631'],[],"[{'Term': 'Benjaminiella poitrasii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Benjaminiella poitrasii[All Names],,,Benjaminiella poitrasii
1,1,0,['33959'],[],"[{'Term': 'Lactobacillus johnsonii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactobacillus johnsonii[All Names],,,Lactobacillus johnsonii
1,1,0,['5547'],[],"[{'Term': 'Trichoderma viride[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichoderma viride[All Names],,,Trichoderma viride
1,1,0,['1698'],[],"[{'Term': 'Brevibacterium epidermidis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Brevibacterium epidermidis[All Names],,,Brevibacterium epidermidis
1,1,0,['36740'],[],"[{'Term': 'Dermabacter hominis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Dermabacter hominis[All Names],,,Dermabacter hominis
1,1,0,['662'],[],"[{'Term': 'Vibrio[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Vibrio[All Names],,,Vibrio
0,0,0,[],[],,Helicobacter pylori[All Names] AND (strain ATCC 700392/26695[All Names]) AND (Campylobacterpylori[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', '700392', '26695', 'Campylobacterpylori']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori)
1,1,0,['553611'],[],"[{'Term': 'Photobacterium leiognathi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Photobacterium leiognathi[All Names],,,Photobacterium leiognathi
1,1,0,['9611'],[],"[{'Term': 'canis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",canis[All Names],"{'FieldNotFound': [], 'PhraseNotFound': ['Nocardia']}",,Nocardia canis
1,1,0,['487889'],[],"[{'Term': 'Xanthomonas euvesicatoria pv. sesami[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Xanthomonas euvesicatoria pv. sesami[All Names],,,Xanthomonas euvesicatoria pv. sesami
1,1,0,['33069'],[],"[{'Term': 'Pseudomonas viridiflava[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas viridiflava[All Names],,,Pseudomonas viridiflava
1,1,0,['1464'],[],"[{'Term': 'Paenibacillus larvae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Paenibacillus larvae[All Names],,,Paenibacillus larvae
1,1,0,['29379'],[],"[{'Term': 'Staphylococcus auricularis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Staphylococcus auricularis[All Names],,,Staphylococcus auricularis
1,1,0,['724'],[],"[{'Term': 'Haemophilus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Haemophilus[All Names],,,Haemophilus
1,1,0,['5722'],[],"[{'Term': 'trichomonas vaginalis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",trichomonas vaginalis[All Names],,,Trichomonas vaginalis
1,1,0,['5671'],[],"[{'Term': 'leishmania infantum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",leishmania infantum[All Names],,,Leishmania infantum
1,1,0,['5659'],[],"[{'Term': 'Leishmania amazonensis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Leishmania amazonensis[All Names],,,Leishmania amazonensis
1,1,0,['316'],[],"[{'Term': 'Stutzerimonas stutzeri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Stutzerimonas stutzeri[All Names],,,Stutzerimonas stutzeri
1,1,0,['1776'],[],"[{'Term': 'Mycolicibacterium flavescens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mycolicibacterium flavescens[All Names],,,Mycolicibacterium flavescens
0,0,0,[],[],,(Escherichia coli O127[All Names] AND H6[All Names]) AND (strain E2348/69/EPEC[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Escherichia', 'coli', 'O127', 'H6', 'strain', 'E2348', '69', 'EPEC']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Escherichia coli O127:H6 (strain E2348/69 / EPEC)
1,1,0,['126385'],[],"[{'Term': 'Providencia alcalifaciens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Providencia alcalifaciens[All Names],,,Providencia alcalifaciens
1,1,0,['1427'],[],"[{'Term': 'Bacillus thermoproteolyticus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Bacillus thermoproteolyticus[All Names],,,Bacillus thermoproteolyticus
1,1,0,['671'],[],"[{'Term': 'Vibrio proteolyticus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Vibrio proteolyticus[All Names],,,Vibrio proteolyticus
1,1,0,['11709'],[],"[{'Term': 'human immunodeficiency virus 2[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",human immunodeficiency virus 2[All Names],,,Human immunodeficiency virus 2
1,1,0,['2148'],[],"[{'Term': 'acholeplasma laidlawii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",acholeplasma laidlawii[All Names],,,Acholeplasma laidlawii
1,1,0,['519353'],[],"[{'Term': 'Echinococcus equinus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Echinococcus equinus[All Names],,,Echinococcus equinus
1,1,0,['2315449'],[],"[{'Term': 'Yamadazyma tenuis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Yamadazyma tenuis[All Names],,,Yamadazyma tenuis
0,0,0,[],[],,Staphylococcus aureus[All Names] AND (strain Mu50/ATCC 700699[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'Mu50', 'ATCC', '700699']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Staphylococcus aureus (strain Mu50 / ATCC 700699)
1,1,0,['1584'],[],"[{'Term': 'Lactobacillus delbrueckii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactobacillus delbrueckii[All Names],,,Lactobacillus delbrueckii
1,1,0,['1597'],[],"[{'Term': 'Lacticaseibacillus paracasei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lacticaseibacillus paracasei[All Names],,,Lacticaseibacillus paracasei
1,1,0,['357276'],[],"[{'Term': 'Phocaeicola dorei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Phocaeicola dorei[All Names],,,Phocaeicola dorei
1,1,0,['1596'],[],"[{'Term': 'Lactobacillus gasseri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactobacillus gasseri[All Names],,,Lactobacillus gasseri
1,1,0,['9685'],[],"[{'Term': 'felis catus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",felis catus[All Names],,,Felis catus
0,0,0,[],[],,Haemophilus influenzae[All Names] AND (strain ATCC 51907/DSM 11121/KW20/Rd[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', '51907', 'DSM', '11121', 'KW20', 'Rd']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
1,1,0,['6183'],[],"[{'Term': 'schistosoma mansoni[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",schistosoma mansoni[All Names],,,Schistosoma mansoni
1,1,0,['34387'],[],"[{'Term': 'Trichophyton tonsurans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton tonsurans[All Names],,,Trichophyton tonsurans
1,1,0,['34392'],[],"[{'Term': 'Microsporum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Microsporum[All Names],,,Microsporum
1,1,0,['63400'],[],"[{'Term': 'Trichophyton benhamiae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton benhamiae[All Names],,,Trichophyton benhamiae
1,1,0,['669'],[],"[{'Term': 'Vibrio harveyi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Vibrio harveyi[All Names],,,Vibrio harveyi
0,0,0,[],[],,Escherichia coli[All Names] AND (strain SMS-3-5/SECEC[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'SMS-3-5', 'SECEC']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Escherichia coli (strain SMS-3-5 / SECEC)
1,1,0,['5065'],[],"[{'Term': 'Aspergillus sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aspergillus sp.[All Names],,,Aspergillus sp.
1,1,0,['182092'],[],"[{'Term': 'Botrytis fabae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Botrytis fabae[All Names],,,Botrytis fabae
1,1,0,['5479'],[],"[{'Term': 'Candida maltosa[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Candida maltosa[All Names],,,Candida maltosa
1,1,0,['63402'],[],"[{'Term': 'Nannizzia gypsea[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Nannizzia gypsea[All Names],,,Nannizzia gypsea
1,1,0,['34391'],[],"[{'Term': 'Epidermophyton floccosum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Epidermophyton floccosum[All Names],,,Epidermophyton floccosum
1,1,0,['101480'],[],"[{'Term': 'Trichophyton interdigitale[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton interdigitale[All Names],,,Trichophyton interdigitale
1,1,0,['29917'],[],"[{'Term': 'Cladosporium cladosporioides[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cladosporium cladosporioides[All Names],,,Cladosporium cladosporioides
1,1,0,['29918'],[],"[{'Term': 'Cladosporium herbarum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cladosporium herbarum[All Names],,,Cladosporium herbarum
1,1,0,['1969'],[],"[{'Term': 'Streptomyces chartreusis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Streptomyces chartreusis[All Names],,,Streptomyces chartreusis
1,1,0,['4839'],[],"[{'Term': 'Rhizomucor miehei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Rhizomucor miehei[All Names],,,Rhizomucor miehei
1,1,0,['48100'],[],"[{'Term': 'Alternaria solani[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Alternaria solani[All Names],,,Alternaria solani
1,1,0,['64187'],[],"[{'Term': 'Xanthomonas oryzae pv. oryzae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Xanthomonas oryzae pv. oryzae[All Names],,,Xanthomonas oryzae pv. oryzae
1,1,0,['28171'],[],"[{'Term': 'Vibrio aestuarianus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Vibrio aestuarianus[All Names],,,Vibrio aestuarianus
1,1,0,['45133'],[],"[{'Term': 'Lasiodiplodia theobromae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lasiodiplodia theobromae[All Names],,,Lasiodiplodia theobromae
1,1,0,['293'],[],"[{'Term': 'Brevundimonas diminuta[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Brevundimonas diminuta[All Names],,,Brevundimonas diminuta
1,1,0,['528'],[],"[{'Term': 'Ochrobactrum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Ochrobactrum[All Names],,,Ochrobactrum
1,1,0,['59814'],[],"[{'Term': 'Pantoea dispersa[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pantoea dispersa[All Names],,,Pantoea dispersa
1,1,0,['12071'],[],"[{'Term': 'Coxsackievirus B1[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Coxsackievirus B1[All Names],,,Coxsackievirus B1
1,1,0,['61366'],[],"[{'Term': 'Fusarium oxysporum f. sp. cubense[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Fusarium oxysporum f. sp. cubense[All Names],,,Fusarium oxysporum f. sp. cubense
1,1,0,['570156'],[],"[{'Term': 'Pseudoalteromonas lipolytica[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudoalteromonas lipolytica[All Names],,,Pseudoalteromonas lipolytica
1,1,0,['107327'],[],"[{'Term': 'Pseudoalteromonas ulvae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudoalteromonas ulvae[All Names],,,Pseudoalteromonas ulvae
0,0,0,[],[],,(Paracoccus sp.[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Paracoccus', 'sp.']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Paracoccus sp.
0,0,0,[],[],,(Rhodococcus fascians[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Rhodococcus', 'fascians']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Rhodococcus fascians
1,1,0,['36015'],[],"[{'Term': 'Pichia kluyveri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pichia kluyveri[All Names],,,Pichia kluyveri
1,1,0,['13689'],[],"[{'Term': 'Sphingomonas paucimobilis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Sphingomonas paucimobilis[All Names],,,Sphingomonas paucimobilis
1,1,0,['7111'],[],"[{'Term': 'Trichoplusia ni[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichoplusia ni[All Names],,,Trichoplusia ni
1,1,0,['65603'],[],"[{'Term': 'Setaria cervi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Setaria cervi[All Names],,,Setaria cervi
1,1,0,['6287'],[],"[{'Term': 'dirofilaria immitis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",dirofilaria immitis[All Names],,,Dirofilaria immitis
1,1,0,['7955'],[],"[{'Term': 'danio rerio[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",danio rerio[All Names],,,Danio rerio
1,1,0,['482'],[],"[{'Term': 'Neisseria[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Neisseria[All Names],,,Neisseria
1,1,0,['74035'],[],"[{'Term': 'Arthroderma uncinatum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Arthroderma uncinatum[All Names],,,Arthroderma uncinatum
1,1,0,['119676'],[],"[{'Term': 'Nannizzia nana[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Nannizzia nana[All Names],,,Nannizzia nana
1,1,0,['1592208'],[],"[{'Term': 'Paraphyton cookei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Paraphyton cookei[All Names],,,Paraphyton cookei
1,1,0,['1275'],[],"[{'Term': 'Kocuria rosea[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Kocuria rosea[All Names],,,Kocuria rosea
1,1,0,['4930'],[],"[{'Term': 'Saccharomyces[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Saccharomyces[All Names],,,Saccharomyces
1,1,0,['279139'],[],"[{'Term': 'Trichophyton tonsurans var. sulfureum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton tonsurans var. sulfureum[All Names],,,Trichophyton tonsurans var. sulfureum
1,1,0,['40296'],[],"[{'Term': 'Penicillium italicum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Penicillium italicum[All Names],,,Penicillium italicum
1,1,0,['13706'],[],"[{'Term': 'Syncephalastrum racemosum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Syncephalastrum racemosum[All Names],,,Syncephalastrum racemosum
1,1,0,['319'],[],"[{'Term': 'Pseudomonas savastanoi pv. phaseolicola[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas savastanoi pv. phaseolicola[All Names],,,Pseudomonas savastanoi pv. phaseolicola
1,1,0,['382'],[],"[{'Term': 'sinorhizobium meliloti[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",sinorhizobium meliloti[All Names],,,Sinorhizobium meliloti
1,1,0,['1398'],[],"[{'Term': 'Heyndrickxia coagulans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Heyndrickxia coagulans[All Names],,,Heyndrickxia coagulans
1,1,0,['40374'],[],"[{'Term': 'Scopulariopsis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Scopulariopsis[All Names],,,Scopulariopsis
1,1,0,['36483'],[],"[{'Term': 'Cricetinae gen. sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cricetinae gen. sp.[All Names],,,Cricetinae gen. sp.
1,1,0,['63405'],[],"[{'Term': 'Microsporum canis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Microsporum canis[All Names],,,Microsporum canis
1,1,0,['39412'],[],"[{'Term': 'Phialophora verrucosa[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Phialophora verrucosa[All Names],,,Phialophora verrucosa
1,1,0,['4769'],[],"[{'Term': 'Saprolegnia[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Saprolegnia[All Names],,,Saprolegnia
1,1,0,['5037'],[],"[{'Term': 'histoplasma capsulatum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",histoplasma capsulatum[All Names],,,Histoplasma capsulatum
1,1,0,['56406'],[],"[{'Term': 'Hanseniaspora guilliermondii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Hanseniaspora guilliermondii[All Names],,,Hanseniaspora guilliermondii
0,0,0,[],[],,Candida[All Names] AND sake[All Names],"{'FieldNotFound': [], 'PhraseNotFound': ['sake']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",[Candida] sake
1,1,0,['5825'],[],"[{'Term': 'plasmodium chabaudi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",plasmodium chabaudi[All Names],,,Plasmodium chabaudi
1,1,0,['668'],[],"[{'Term': 'Aliivibrio fischeri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aliivibrio fischeri[All Names],,,Aliivibrio fischeri
0,0,0,[],[],,(Rhodococcus corynebacterioides[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Rhodococcus', 'corynebacterioides']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Rhodococcus corynebacterioides
1,1,0,['5067'],[],"[{'Term': 'Aspergillus parasiticus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aspergillus parasiticus[All Names],,,Aspergillus parasiticus
1,1,0,['36043'],[],"[{'Term': 'Lipomyces lipofer[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lipomyces lipofer[All Names],,,Lipomyces lipofer
0,0,0,[],[],,Neosartorya fumigata[All Names] AND (strain ATCC MYA-4609/Af293/CBS 101355/FGSCA1100[All Names]) AND (Aspergillus fumigatus[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', 'MYA-4609', 'Af293', 'CBS', '101355', 'FGSCA1100']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSCA1100) (Aspergillus fumigatus)
0,0,0,[],[],,Candida albicans[All Names] AND (strain WO-1[All Names]) AND (Yeast[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'WO', '1', 'WO-1', 'Yeast']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Candida albicans (strain WO-1) (Yeast)
0,0,0,[],[],,Candida dubliniensis[All Names] AND (strain CD36/CBS 7987/NCPF 3949/NRRLY-17841[All Names]) AND (Yeast[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'CD36', 'CBS', '7987', 'NCPF', '3949', 'NRRLY', '17841', 'NRRLY-17841', 'Yeast']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Candida dubliniensis (strain CD36 / CBS 7987 / NCPF 3949 / NRRLY-17841) (Yeast)
1,1,0,['5467'],[],"[{'Term': 'Colletotrichum truncatum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Colletotrichum truncatum[All Names],,,Colletotrichum truncatum
1,1,0,['65070'],[],"[{'Term': 'Pythium aphanidermatum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pythium aphanidermatum[All Names],,,Pythium aphanidermatum
1,1,0,['446639'],[],"[{'Term': 'Trichophyton longifusum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton longifusum[All Names],,,Trichophyton longifusum
1,1,0,['105351'],[],"[{'Term': 'Aspergillus awamori[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aspergillus awamori[All Names],,,Aspergillus awamori
